facility_id,hcahps_measure_id,hcahps_question,patient_survey_star_rating,patient_survey_star_rating_footnote,hcahps_linear_mean_value,number_of_completed_surveys,number_of_completed_surveys_footnote,survey_response_rate_percent,start_date,end_date
250134,H_STAR_RATING,Summary star rating,,15,,,1,,2024-10-01,2025-09-30
250136,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,97,6,10,2024-10-01,2025-09-30
250136,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,97,6,10,2024-10-01,2025-09-30
250136,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,97,6,10,2024-10-01,2025-09-30
250136,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,97,6,10,2024-10-01,2025-09-30
250136,H_STAR_RATING,Summary star rating,,15,,97,6,10,2024-10-01,2025-09-30
250138,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,85,501,,12,2024-10-01,2025-09-30
250138,H_COMP_1_STAR_RATING,Nurse communication - star rating,1,,,501,,12,2024-10-01,2025-09-30
250138,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,77,501,,12,2024-10-01,2025-09-30
250138,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,1,,,501,,12,2024-10-01,2025-09-30
250138,H_STAR_RATING,Summary star rating,1,,,501,,12,2024-10-01,2025-09-30
250141,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,91,1025,,17,2024-10-01,2025-09-30
250141,H_COMP_1_STAR_RATING,Nurse communication - star rating,3,,,1025,,17,2024-10-01,2025-09-30
250141,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,86,1025,,17,2024-10-01,2025-09-30
250141,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,1025,,17,2024-10-01,2025-09-30
250141,H_STAR_RATING,Summary star rating,3,,,1025,,17,2024-10-01,2025-09-30
250151,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,1,,2024-10-01,2025-09-30
250151,H_COMP_1_STAR_RATING,Nurse communication - star rating,,5,,,1,,2024-10-01,2025-09-30
250151,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,1,,2024-10-01,2025-09-30
250151,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,5,,,1,,2024-10-01,2025-09-30
250151,H_STAR_RATING,Summary star rating,,5,,,1,,2024-10-01,2025-09-30
250152,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,5,,2024-10-01,2025-09-30
250152,H_COMP_1_STAR_RATING,Nurse communication - star rating,,5,,,5,,2024-10-01,2025-09-30
250152,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,5,,2024-10-01,2025-09-30
250152,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,5,,,5,,2024-10-01,2025-09-30
250152,H_STAR_RATING,Summary star rating,,5,,,5,,2024-10-01,2025-09-30
250162,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,93,176,,18,2024-10-01,2025-09-30
250162,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,176,,18,2024-10-01,2025-09-30
250162,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,89,176,,18,2024-10-01,2025-09-30
250162,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,176,,18,2024-10-01,2025-09-30
250162,H_STAR_RATING,Summary star rating,4,,,176,,18,2024-10-01,2025-09-30
250167,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,92,540,,16,2024-10-01,2025-09-30
250167,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,540,,16,2024-10-01,2025-09-30
250167,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,89,540,,16,2024-10-01,2025-09-30
250167,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,540,,16,2024-10-01,2025-09-30
250167,H_STAR_RATING,Summary star rating,3,,,540,,16,2024-10-01,2025-09-30
250168,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,93,157,,13,2024-10-01,2025-09-30
250168,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,157,,13,2024-10-01,2025-09-30
250168,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,90,157,,13,2024-10-01,2025-09-30
250168,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,157,,13,2024-10-01,2025-09-30
250168,H_STAR_RATING,Summary star rating,4,,,157,,13,2024-10-01,2025-09-30
250172,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,54,6,27,2024-10-01,2025-09-30
250172,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,54,6,27,2024-10-01,2025-09-30
250172,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,54,6,27,2024-10-01,2025-09-30
250172,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,54,6,27,2024-10-01,2025-09-30
250172,H_STAR_RATING,Summary star rating,,15,,54,6,27,2024-10-01,2025-09-30
250174,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,19,,2024-10-01,2025-09-30
250174,H_COMP_1_STAR_RATING,Nurse communication - star rating,,19,,,19,,2024-10-01,2025-09-30
250174,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,19,,2024-10-01,2025-09-30
250174,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,19,,,19,,2024-10-01,2025-09-30
250174,H_STAR_RATING,Summary star rating,,19,,,19,,2024-10-01,2025-09-30
25039F,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,96,379,,37,2024-10-01,2025-09-30
25039F,H_COMP_1_STAR_RATING,Nurse communication - star rating,5,,,379,,37,2024-10-01,2025-09-30
25039F,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,95,379,,37,2024-10-01,2025-09-30
25039F,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,5,,,379,,37,2024-10-01,2025-09-30
25039F,H_STAR_RATING,Summary star rating,5,,,379,,37,2024-10-01,2025-09-30
25042F,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,94,307,,33,2024-10-01,2025-09-30
25042F,H_COMP_1_STAR_RATING,Nurse communication - star rating,5,,,307,,33,2024-10-01,2025-09-30
25042F,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,91,307,,33,2024-10-01,2025-09-30
25042F,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,307,,33,2024-10-01,2025-09-30
25042F,H_STAR_RATING,Summary star rating,4,,,307,,33,2024-10-01,2025-09-30
25043F,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,91,459,,28,2024-10-01,2025-09-30
25043F,H_COMP_1_STAR_RATING,Nurse communication - star rating,3,,,459,,28,2024-10-01,2025-09-30
25043F,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,89,459,,28,2024-10-01,2025-09-30
25043F,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,459,,28,2024-10-01,2025-09-30
25043F,H_STAR_RATING,Summary star rating,4,,,459,,28,2024-10-01,2025-09-30
250780,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,19,,2024-10-01,2025-09-30
250780,H_COMP_1_STAR_RATING,Nurse communication - star rating,,19,,,19,,2024-10-01,2025-09-30
250780,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,19,,2024-10-01,2025-09-30
250780,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,19,,,19,,2024-10-01,2025-09-30
250780,H_STAR_RATING,Summary star rating,,19,,,19,,2024-10-01,2025-09-30
250781,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,19,,2024-10-01,2025-09-30
250781,H_COMP_1_STAR_RATING,Nurse communication - star rating,,19,,,19,,2024-10-01,2025-09-30
250781,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,19,,2024-10-01,2025-09-30
250781,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,19,,,19,,2024-10-01,2025-09-30
250781,H_STAR_RATING,Summary star rating,,19,,,19,,2024-10-01,2025-09-30
250782,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,19,,2024-10-01,2025-09-30
250782,H_COMP_1_STAR_RATING,Nurse communication - star rating,,19,,,19,,2024-10-01,2025-09-30
250782,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,19,,2024-10-01,2025-09-30
250782,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,19,,,19,,2024-10-01,2025-09-30
250782,H_STAR_RATING,Summary star rating,,19,,,19,,2024-10-01,2025-09-30
250783,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,19,,2024-10-01,2025-09-30
250783,H_COMP_1_STAR_RATING,Nurse communication - star rating,,19,,,19,,2024-10-01,2025-09-30
250783,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,19,,2024-10-01,2025-09-30
250783,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,19,,,19,,2024-10-01,2025-09-30
250783,H_STAR_RATING,Summary star rating,,19,,,19,,2024-10-01,2025-09-30
250784,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,19,,2024-10-01,2025-09-30
250784,H_COMP_1_STAR_RATING,Nurse communication - star rating,,19,,,19,,2024-10-01,2025-09-30
250784,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,19,,2024-10-01,2025-09-30
250784,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,19,,,19,,2024-10-01,2025-09-30
250784,H_STAR_RATING,Summary star rating,,19,,,19,,2024-10-01,2025-09-30
250785,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,19,,2024-10-01,2025-09-30
250785,H_COMP_1_STAR_RATING,Nurse communication - star rating,,19,,,19,,2024-10-01,2025-09-30
250785,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,19,,2024-10-01,2025-09-30
250785,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,19,,,19,,2024-10-01,2025-09-30
250785,H_STAR_RATING,Summary star rating,,19,,,19,,2024-10-01,2025-09-30
250786,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,19,,2024-10-01,2025-09-30
250786,H_COMP_1_STAR_RATING,Nurse communication - star rating,,19,,,19,,2024-10-01,2025-09-30
250786,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,19,,2024-10-01,2025-09-30
250786,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,19,,,19,,2024-10-01,2025-09-30
250786,H_STAR_RATING,Summary star rating,,19,,,19,,2024-10-01,2025-09-30
251300,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,29,10,22,2024-10-01,2025-09-30
251300,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,29,10,22,2024-10-01,2025-09-30
251300,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,29,10,22,2024-10-01,2025-09-30
251300,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,29,10,22,2024-10-01,2025-09-30
251300,H_STAR_RATING,Summary star rating,,15,,29,10,22,2024-10-01,2025-09-30
251302,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,1,,2024-10-01,2025-09-30
251302,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,,1,,2024-10-01,2025-09-30
251302,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,1,,2024-10-01,2025-09-30
251302,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,,1,,2024-10-01,2025-09-30
251302,H_STAR_RATING,Summary star rating,,15,,,1,,2024-10-01,2025-09-30
251304,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,92,6,42,2024-10-01,2025-09-30
251304,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,92,6,42,2024-10-01,2025-09-30
251304,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,92,6,42,2024-10-01,2025-09-30
251304,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,92,6,42,2024-10-01,2025-09-30
251304,H_STAR_RATING,Summary star rating,,15,,92,6,42,2024-10-01,2025-09-30
251305,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,1,,2024-10-01,2025-09-30
251305,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,,1,,2024-10-01,2025-09-30
251305,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,1,,2024-10-01,2025-09-30
251305,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,,1,,2024-10-01,2025-09-30
251305,H_STAR_RATING,Summary star rating,,15,,,1,,2024-10-01,2025-09-30
251307,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,19,,2024-10-01,2025-09-30
251307,H_COMP_1_STAR_RATING,Nurse communication - star rating,,19,,,19,,2024-10-01,2025-09-30
251307,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,19,,2024-10-01,2025-09-30
251307,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,19,,,19,,2024-10-01,2025-09-30
251307,H_STAR_RATING,Summary star rating,,19,,,19,,2024-10-01,2025-09-30
251308,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,72,6,20,2024-10-01,2025-09-30
251308,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,72,6,20,2024-10-01,2025-09-30
251308,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,72,6,20,2024-10-01,2025-09-30
251308,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,72,6,20,2024-10-01,2025-09-30
251308,H_STAR_RATING,Summary star rating,,15,,72,6,20,2024-10-01,2025-09-30
251309,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,1,,2024-10-01,2025-09-30
251309,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,,1,,2024-10-01,2025-09-30
251309,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,1,,2024-10-01,2025-09-30
251309,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,,1,,2024-10-01,2025-09-30
251309,H_STAR_RATING,Summary star rating,,15,,,1,,2024-10-01,2025-09-30
251312,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,5,,2024-10-01,2025-09-30
251312,H_COMP_1_STAR_RATING,Nurse communication - star rating,,5,,,5,,2024-10-01,2025-09-30
251312,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,5,,2024-10-01,2025-09-30
251312,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,5,,,5,,2024-10-01,2025-09-30
251312,H_STAR_RATING,Summary star rating,,5,,,5,,2024-10-01,2025-09-30
251313,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,50,6,19,2024-10-01,2025-09-30
251313,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,50,6,19,2024-10-01,2025-09-30
251313,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,50,6,19,2024-10-01,2025-09-30
251313,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,50,6,19,2024-10-01,2025-09-30
251313,H_STAR_RATING,Summary star rating,,15,,50,6,19,2024-10-01,2025-09-30
251315,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,40,10,17,2024-10-01,2025-09-30
251315,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,40,10,17,2024-10-01,2025-09-30
251315,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,40,10,17,2024-10-01,2025-09-30
251315,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,40,10,17,2024-10-01,2025-09-30
251315,H_STAR_RATING,Summary star rating,,15,,40,10,17,2024-10-01,2025-09-30
251316,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,45,10,20,2024-10-01,2025-09-30
251316,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,45,10,20,2024-10-01,2025-09-30
251316,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,45,10,20,2024-10-01,2025-09-30
251316,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,45,10,20,2024-10-01,2025-09-30
251316,H_STAR_RATING,Summary star rating,,15,,45,10,20,2024-10-01,2025-09-30
251317,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,26,10,18,2024-10-01,2025-09-30
251317,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,26,10,18,2024-10-01,2025-09-30
251317,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,26,10,18,2024-10-01,2025-09-30
251317,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,26,10,18,2024-10-01,2025-09-30
251317,H_STAR_RATING,Summary star rating,,15,,26,10,18,2024-10-01,2025-09-30
251318,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,27,10,28,2024-10-01,2025-09-30
251318,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,27,10,28,2024-10-01,2025-09-30
251318,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,27,10,28,2024-10-01,2025-09-30
251318,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,27,10,28,2024-10-01,2025-09-30
251318,H_STAR_RATING,Summary star rating,,15,,27,10,28,2024-10-01,2025-09-30
251319,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,1,,2024-10-01,2025-09-30
251319,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,,1,,2024-10-01,2025-09-30
251319,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,1,,2024-10-01,2025-09-30
251319,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,,1,,2024-10-01,2025-09-30
251319,H_STAR_RATING,Summary star rating,,15,,,1,,2024-10-01,2025-09-30
251320,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,1,,2024-10-01,2025-09-30
251320,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,,1,,2024-10-01,2025-09-30
251320,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,1,,2024-10-01,2025-09-30
251320,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,,1,,2024-10-01,2025-09-30
251320,H_STAR_RATING,Summary star rating,,15,,,1,,2024-10-01,2025-09-30
251322,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,42,10,28,2024-10-01,2025-09-30
251322,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,42,10,28,2024-10-01,2025-09-30
251322,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,42,10,28,2024-10-01,2025-09-30
251322,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,42,10,28,2024-10-01,2025-09-30
251322,H_STAR_RATING,Summary star rating,,15,,42,10,28,2024-10-01,2025-09-30
251323,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,38,10,23,2024-10-01,2025-09-30
251323,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,38,10,23,2024-10-01,2025-09-30
251323,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,38,10,23,2024-10-01,2025-09-30
251323,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,38,10,23,2024-10-01,2025-09-30
251323,H_STAR_RATING,Summary star rating,,15,,38,10,23,2024-10-01,2025-09-30
251324,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,1,,2024-10-01,2025-09-30
251324,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,,1,,2024-10-01,2025-09-30
251324,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,1,,2024-10-01,2025-09-30
251324,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,,1,,2024-10-01,2025-09-30
251324,H_STAR_RATING,Summary star rating,,15,,,1,,2024-10-01,2025-09-30
251325,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,1,,2024-10-01,2025-09-30
251325,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,,1,,2024-10-01,2025-09-30
251325,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,1,,2024-10-01,2025-09-30
251325,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,,1,,2024-10-01,2025-09-30
251325,H_STAR_RATING,Summary star rating,,15,,,1,,2024-10-01,2025-09-30
251326,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,1,,2024-10-01,2025-09-30
251326,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,,1,,2024-10-01,2025-09-30
251326,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,1,,2024-10-01,2025-09-30
251326,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,,1,,2024-10-01,2025-09-30
251326,H_STAR_RATING,Summary star rating,,15,,,1,,2024-10-01,2025-09-30
251327,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,31,10,14,2024-10-01,2025-09-30
251327,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,31,10,14,2024-10-01,2025-09-30
251327,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,31,10,14,2024-10-01,2025-09-30
251327,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,31,10,14,2024-10-01,2025-09-30
251327,H_STAR_RATING,Summary star rating,,15,,31,10,14,2024-10-01,2025-09-30
251330,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,1,,2024-10-01,2025-09-30
251330,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,,1,,2024-10-01,2025-09-30
251330,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,1,,2024-10-01,2025-09-30
251330,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,,1,,2024-10-01,2025-09-30
